time,AT100(pH),AT300(pH),AT400(CO2 %),FT100(kg/hr),FT101(kg/hr),FT102(kg/hr),FT103(kg/hr),FT104(kg/hr),FT105(L/min),FT106(kg/hr),FT107(kg/hr),FT108(kg/hr),FT109(kg/hr),FT116(L/min),FT201(kg/hr),FT300(L/min),FT301m3/hr,FT302(kg/hr),FT303m3/hr,FT304(kg/hr),FT305(kg/hr),FT402(kg/hr),LT101(%),LT104(%),LT108(%),LT401(%),PDT105(barg),PT102(barg),PT103(barg),PT104(bar),PT110(barg),PT111(barg),PT115a(barg),PT115b(barg),PT401(barg),PT402(barg),PT403(barg),TT100(0C),TT102(0C),TT103(0C),TT104(0C),TT105(0C),TT107(0C),TT108(0C),TT109(0C),TT110a(0C),TT110b(0C),TT112(0C),TT113(0C),TT117(0C),TT118(0C),TT119(0C),TT120(0C),TT121(0C),TT200(0C),TT201(0C),TT202(0C),TT203(0C),TT204(0C),TT205(0C),TT206(0C),TT207(0C),TT208(0C),TT209(0C),TT210(0C),TT211(0C),TT213(0C),TT214(0C),TT215(0C),TT216(0C),TT217(0C),TT300(0C),TT301(0C),TT302(0C),TT303(0C),TT304(0C),TT305(0C),TT306(0C),TT307(0C),TT308(0C),TT309(0C),TT400(0C),TT401(0C),TT402(0C),TT403(0C),TT404(0C),TT410(0C),TT411(0C),TT412(0C),TT413(0C),label,1_sampling,2_sampling,3_sampling,4_sampling,5_sampling,6_sampling
2014-02-14 14:43:55,1.0,0.8772127517618813,0.0,0.3624164462901547,0,0.39773427611865014,0.9880056628174937,0.27511597343810557,0.0013119082664511655,0,0,0.5340498431147258,0.5226803093987931,0.006454841828114453,0.485028213549403,0,0.2322547225298405,0.44823648535009775,0.9602252703490619,1.0,0.0,0.7716317930450554,0.1857517023856407,0.9267496940847533,0.6427875275586392,0.7931127511851678,0.9463396614002211,1.0,0.990954551311247,0.9983637763948172,0.9978418310487231,0.997921425565808,0.9955946767389416,1.0,1.0,1.0,0.9971856856658943,0.9421775246360378,0.9492239813608769,0.9626982636172112,0.9684075123679579,0.2642863309356138,0.8070203965273586,0.43161475407106753,0.522727661916887,0.0,0.38577105719534455,0.17859638545000733,0.8060897397952251,0.2268039652655034,0.972579825508773,0.6497793623596169,0.6314231524211662,0.0,0.9539183913621185,0.9683675541583625,0.9322123035419292,0.969672661185097,0.163441661845541,0.11145787557755527,0.1500256515620102,0.13390804694753866,0.17614316907306105,0.1792192388523035,0.40637304388287365,0.40782238508195734,0.948822186224052,0.014253263436220465,0.036112404735413994,0.0,0.0,0.9219832926180045,0.9607132829677933,0.8911992218904814,0.9281160402300497,0.39947383984490137,0.26907975163039066,0.2253700138134147,0.2261726792199681,0.23563897900821917,0.21063898795564195,0.8490580335090865,0.8411360289242067,0.8315633604915798,0.09405903701475365,0.2708323697994452,0.0021541124662919353,0.07820755686456238,0.14936942872651482,0.19277397425468967,1,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-14 14:44:38,0.9716762570673438,0.8587783706463163,0.0,0.43408958428701716,0,0.12759982403745015,0.9905494970802241,0.27492959809249834,0.0010439132845508538,0,0,0.5359116120724534,0.5227031459357154,0.005396348365966318,0.46017845076338665,0,0.23832582957689216,0.4175431154516194,0.9540803155450082,0.9880931587042618,0.0,0.7947526507501826,0.4153592810686157,0.5186408468426631,0.6451476691458324,0.8325138752595476,0.9446135634956396,0.9831977106863126,0.9815217707298114,1.0,1.0,1.0,0.992695405971235,0.9874824196987753,0.9831524663045772,0.9844821496011766,1.0,0.9606877787400823,0.9718435895397501,0.9792338104330867,0.9968727179454788,0.2858880803084558,0.8035924252412832,0.4338126552874222,0.5470081698203748,0.003179916734231014,0.4090842923563347,0.23456897060791848,0.8031963130829771,0.26919234611541754,0.8538847353735681,0.6497793623596169,0.631880965115748,0.0,0.9597860593478149,0.982030333859603,0.9369631661639968,0.9793173360592808,0.17271942088097725,0.13093026864988944,0.1516721139364834,0.13548183233001976,0.1459686250069825,0.14583573071702816,0.4291391383969023,0.4338605519204968,0.962413170503412,0.01638070660841029,0.038383947944522046,0.007790387779210484,0.015063109015633902,0.9634994949972393,0.9714263913900156,0.9458701616239962,0.961160557621378,0.3728358239599425,0.24773017665403008,0.2126450028452158,0.197604797994402,0.2059145120295447,0.214518611914722,0.9349827870121867,0.9275587290286706,0.9175693377483132,0.04167137920137448,0.22489374424894742,0.00209149933954772,0.045170188123413,0.12024996260645238,0.16026737424247472,1,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-14 14:45:22,0.9402453915894409,0.8560066959270429,0.0,0.3291146188392009,0,0.1406835851365393,0.9876630749684715,0.2752919929587471,0.0012408634769320494,0,0,0.53041976117064,0.5220330963313424,0.005396348365966318,0.4695567038315436,0,0.23185235669057191,0.40398926477800395,0.9452948134019861,0.9815427115909197,0.0,0.7973590637590704,0.3031226596392211,1.0,0.651276858539606,0.8674030153210498,0.9487718606641846,0.9615159531881325,0.9571973852943805,0.9868087722428851,0.9875890217526944,0.9877039595293198,0.9690086002421296,0.9648040753682188,0.9624875899387237,0.9643506933312762,0.98758708822609,0.9738574047391815,0.9695315350574116,0.9569910126574159,0.9950040054094558,0.3283429157371822,0.7968150479437575,0.4479276334365032,0.5685581371068444,0.009046820829374802,0.4207543502799467,0.2928477561145092,0.8163067089141691,0.23515715054176667,0.9542681837239728,0.6514296364289451,0.631880965115748,0.014104372355429717,0.9284624031355753,0.9551049520483721,0.9422207403141316,0.9526053124979681,0.1883550665615319,0.15568994856799034,0.1511543631950123,0.1380920929180054,0.10795246392652036,0.10807055983372704,0.42828182780455015,0.43148828151988394,0.9380755693902043,0.02520550437203939,0.04754569071159076,0.0325189418170293,0.0369803311283281,0.9516645189537742,0.9506873853921318,0.9462425892901338,0.952632955887414,0.3454539126620213,0.22788485272655867,0.19883321713558422,0.16849131225566172,0.1742399811308235,0.21861753195412714,0.9416155533990977,0.9376082156658825,0.9285945738385344,0.009482497367646447,0.20143137504742797,0.0021140732011192265,0.039915633044623755,0.09415518483634377,0.1308452952605743,1,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-14 14:46:05,0.9139230872168884,0.860474649295675,0.0,0.3843695694891327,0,0.1205883409661549,0.9910026201004801,0.2754337585968099,0.0010357948133157737,0,0,0.5503079269249909,0.5390006432646943,0.005473991757604169,0.44274672968360645,0,0.23664268898218582,0.4066194451918267,0.9437001174010793,0.983415788548526,0.0,0.7987782173574196,0.18992835448441592,1.0,0.6566765651168858,0.9063886022842151,0.9493891227394757,0.9549185173687824,0.9444800360054999,0.9802258961277084,0.981030483078795,0.9813570517492711,0.9630669956916484,0.9585834632362964,0.9563465917324852,0.9576875788940498,0.9810379765038806,0.9577447935006171,0.9710261913934701,0.9487757463527284,0.9834050670104526,0.3662047161887714,0.7879803828121066,0.484915081738019,0.5764718467125374,0.011046890466218429,0.46256192424752385,0.3356094288148367,0.8358153188712514,0.2356797049104813,0.9721091228281216,0.6556020196052394,0.6322942060264638,0.024326309202050922,0.9447366797466135,0.9471486848890152,0.9504655380589364,0.9521482094212246,0.2003756178556766,0.16559027012015326,0.1490552577442994,0.13735322933946015,0.0711838634175801,0.07056403029924851,0.41536009425824694,0.418978504391498,0.9261217485632365,0.031335438392546155,0.04677899941532315,0.05902242642146982,0.06432152595682616,0.9525775042415257,0.9580282733902283,0.9544528172591145,0.9568339003354449,0.32023157657002366,0.2080887659242694,0.18415605683481662,0.1341247339748779,0.14300249365557738,0.2217041885883232,0.9595730402318372,0.9548920111769537,0.9476526110886159,0.0029810220447395452,0.18097403661031924,0.0021726133681303494,0.07077346016652997,0.0854512890051593,0.11806920839783408,2,3.380549731459037e-06,0.0,0.0,0.0,0.0,0.0
2014-02-14 14:46:48,0.8879579137533042,0.8650575173958615,0.0,0.7237592774943717,0,0.7230824487514007,0.9874961027962855,0.27513512138797086,0.0009189262664725615,0,0,0.5647607353871875,0.5572259071334085,0.007096567615258558,0.45150705833353627,0,0.23418622970574962,0.4452191053275173,0.9378362042407142,0.9848754855043722,0.0,0.7962383025248375,0.3948805198312922,0.8884857983931358,0.6559740291762239,0.9571941174513138,0.9508687282626634,0.9779243516607445,0.9787617797598989,0.9747836288243543,0.9758665249001568,0.9763814583270716,0.9829491632459744,0.9810441627988875,0.9773217818494331,0.9793282719265821,0.9765490338458831,0.9345049693833412,0.9643993550504408,0.943284440099255,0.974546268939557,0.40301229700577457,0.7794908437082753,0.4972163700693748,0.5859122631644895,0.015806071337972405,0.48944104599719207,0.36845201585959886,0.8304560864485815,0.20940597863675237,0.9472643021702014,0.6559168141788481,0.6384749013821285,0.024326309202050922,0.9496292454443811,0.9461925391765895,0.9518462385636273,0.9574304005553254,0.2100155362568321,0.17276864308254458,0.14523921918425775,0.13456962686594598,0.04362580900186419,0.04849713031791225,0.3986589492273489,0.4007748347590667,0.9199743551430908,0.03567804027781585,0.05993261263597138,0.073255078502386,0.08598756054223955,0.9606341640587299,0.963256661282351,0.958534143928155,0.9600961242101089,0.2986155432827695,0.18478871829588184,0.16815348202301372,0.10616661413634354,0.11848999629482515,0.22518363661270446,0.9793226290287373,0.9730040738646801,0.9693133863048402,0.0,0.15992479146839994,0.002121942987722114,0.1194529058077376,0.09283791738001357,0.12570235013958042,2,6.761099462918074e-06,0.0,0.0,0.0,0.0,0.0
2014-02-14 14:47:31,0.8529189388110137,0.8620560132134791,0.00015212473791565668,0.7826928417976582,0,0.0,0.9901021702924981,0.27489737997038294,0.0011323571313486165,0,0,0.5855209818631362,0.5781801371643511,0.008304698476324883,0.4360602478368682,0,0.23633404880247896,0.40284270354424034,0.9345842876507477,0.9905886451099055,0.2612879001911118,0.8012635866968457,0.47016275477031005,1.0,0.6537581013039573,0.9804671994080482,0.9493848354435422,0.9440701726121301,0.9473627012164418,0.9704803491629379,0.9719682597906887,0.9723109558624627,0.9542943596358777,0.9487741173475057,0.9450225574773738,0.9454075068566203,0.9727437092373192,0.9306929673392883,0.9631625562343427,0.9395409054985535,0.9945766660254183,0.4107556578886764,0.7716693900290283,0.5039678626939634,0.595259287824977,0.018019528160642118,0.49943212772507395,0.4026349839299873,0.8412488995744152,0.21622223929915663,0.8239388923319924,0.6563341775804139,0.6384749013821285,0.024326309202050922,0.9565011082759796,0.9498658110962674,0.9639067812451065,0.96165585339494,0.22134636493785398,0.18700145120493583,0.13958911807430607,0.13123043633182352,0.03520269998938863,0.04436770362484399,0.3830948759323103,0.3864823576676142,0.9068970578845761,0.03777152354215141,0.06279562189041865,0.07473551732597361,0.09126669329879578,0.9638034917333789,0.9640979709326762,0.9687021400414526,0.9670506166481658,0.28166932534369793,0.16124378503168635,0.15192217682908282,0.0910331822966064,0.10418425053456426,0.22471110873625633,1.0,1.0,1.0,0.0029810220447395452,0.1505503240859602,0.0019934951841623083,0.16916758928381004,0.11198971642854949,0.14817566666329984,2,1.0141649194377111e-05,0.00015212473791565668,0.0,0.0,0.0,0.0
2014-02-14 14:48:14,0.8219447325281859,0.8636854011982003,0.00015212473791565668,0.7369434463922477,0,0.0,0.9909162867422671,0.27549733923157066,0.0007425712611784374,0,0,0.5828902487724452,0.5730761711621919,0.007409802546563199,0.43799119426790367,0,0.09236494065438962,0.3766290398136575,0.9367252762904927,0.9786394598524704,0.5128925701191229,0.8036464177899612,0.3577285582693573,1.0,0.6496565311797986,0.9563189459347082,0.9507877037964765,0.9279253635012432,0.9257513617809803,0.9562476355526726,0.9573613272495649,0.9573749004388206,0.9403690606775743,0.93488393205936,0.9307892251442882,0.9316932496790731,0.9580273518291371,0.9340032740159065,0.9582918009462258,0.9243049711161628,0.9856269446813233,0.4169177522431584,0.7637533774299641,0.5123469873348185,0.60453947474133,0.021210885233506893,0.5120555255419499,0.4372891843238981,0.8601882953075819,0.22371474679167136,0.8683749687287801,0.6612443475090262,0.6384749013821285,0.04430999211295372,0.941944797372841,0.9347511432934414,0.9459389824343374,0.9433462245736415,0.22987970749681885,0.1978492761672943,0.1332479318126456,0.12795939051602334,0.04511049806180534,0.058364816825160926,0.37482755148965574,0.37787694934829097,0.9641216866890954,0.03841778570820309,0.07196342641662912,0.0732025642405163,0.08183457697478946,0.9465020473757271,0.9470169413930831,0.9432165544337874,0.9457735974888504,0.26805073111323163,0.14316986011943977,0.1350502908201605,0.0889694996414443,0.10047907572342063,0.21460963264878052,0.9692306890830968,0.968047034407987,0.9641545407785284,0.010780878729682197,0.1497350029168245,0.0020038271554626563,0.2049686891856346,0.13652234320189915,0.17491743317933062,3,1.3522198925836148e-05,0.00014198308872127958,0.00015212473791565668,0.0,0.0,0.0
2014-02-14 14:48:58,0.8014519420561363,0.8664570759174737,8.633420867416777e-05,0.7828992217937287,0,0.0,0.9915753285497805,0.27534480471569456,0.000848147821104147,0,0,0.5741175682420228,0.5602512147116814,0.0074061570062366605,0.4373501876506684,0,0.1416252465699232,0.3637984409181086,0.9329632739022768,0.9709904091804047,0.7302687484122219,0.8029564992107893,0.24594987185496142,1.0,0.6446505898197152,0.8834192803843249,0.9510608425361406,0.9261934069259008,0.9201623980122322,0.9436817161797042,0.9441456139308995,0.9442305940233235,0.9378947888249229,0.9338432052821544,0.929316728087078,0.9308703214797369,0.9454385454093455,0.937036986179101,0.9549442395853092,0.9243951945893523,0.972864666928908,0.42831784703105713,0.7561356322842108,0.5210486212253898,0.5984248018423077,0.02392622473799122,0.5282880466068431,0.46261969548606585,0.86743796298971,0.21734419426726959,0.9362912638454146,0.6620542659980793,0.6404387476179854,0.04430999211295372,0.9390922219039872,0.9334869006544197,0.9422207403141316,0.9396653945464699,0.2327225885255675,0.19264835371282496,0.1252507369125817,0.12015225079719882,0.07145217531176096,0.0891435790794266,0.3762232959910312,0.3796997387363643,0.97622110921905,0.04165438677536337,0.07404471121213674,0.05981400169229767,0.06487892539113593,0.9370701879207326,0.9411691660761203,0.9216671688433262,0.9298600024948422,0.2595276076338544,0.1279490884875638,0.1184884464686744,0.09679898765874762,0.10513500230439465,0.2008547153926018,0.9308368936204676,0.9241712093398755,0.9299996716838761,0.10034053779901725,0.135716630440743,0.002147025056134899,0.2249271116298881,0.15713560353031975,0.19944860741087433,3,1.6902748657295183e-05,0.00013184143952690245,8.633420867416777e-05,0.0,0.0,0.0
2014-02-14 14:49:41,0.772530193034692,0.8690229332070984,0.0019015593013191705,0.6707986576518135,0,0.0,0.9928462287982457,0.2750222104416928,0.0010612947530648318,0,0,0.5553100265341453,0.5483236061068741,0.00906507938220609,0.44277681897874205,0,0.06633615003680012,0.36182189288995154,0.9155573536691366,0.9604815034820158,0.8689406262200349,0.80408806033132,0.1310433494802815,0.45116326066398393,0.643988101409934,0.7208509625814209,0.9554559721028367,0.9317517316716881,0.9178945396324296,0.9361611090840056,0.9357338548831029,0.9356463774758799,0.9444652121926802,0.9399601054735403,0.934714580323406,0.9364100158601842,0.9382454947600196,0.9342558381549377,0.9461770839066332,0.9324753721964774,0.9738892286548042,0.4496753275354819,0.7482706871136533,0.5269089662939779,0.5916966700998334,0.027565744641693257,0.5313953970451584,0.481423313775763,0.8805734572850188,0.1474602320756162,0.9628393308699899,0.6680753897563345,0.6450688376485094,0.06303459847336157,0.9408187147409484,0.9384199356132177,0.938502498193925,0.9433462245736415,0.23082930095243315,0.1787149348863677,0.11638397390373223,0.1099248808783635,0.10483973187655238,0.12068722177004743,0.3868479269444165,0.3901816733325998,0.9777961352358098,0.04402040256654982,0.07282023586547282,0.040720433891365815,0.04707545421638493,0.9260835170083936,0.9390377153081948,0.8862428103439743,0.9193520595306106,0.2556218437338893,0.11717672049221517,0.10380490615131333,0.1148315873025052,0.11794391436154572,0.17310077604925045,0.8864672148111739,0.8762713086854053,0.8868484649793755,0.16693409562822253,0.10994731215979692,0.0023820371338412194,0.23262539029452012,0.17129703574085253,0.21782395518174713,3,2.0283298388754222e-05,0.00012169979033252535,0.0019015593013191705,0.0,0.0,0.0
2014-02-14 14:50:24,0.747641430530928,0.8886836431743212,0.002966432311981843,0.5785577770678891,0,0.0,0.9888983843154354,0.2754013634520455,0.0013366858105084613,0,0,0.5369259768852931,0.5301033577392598,0.009166400137162793,0.4059794817006355,0,0.21946822116939962,0.36654045882663017,0.9125622344947992,0.9486502262726209,0.0,0.8071855041256477,0.0196103229479693,0.5914608908792784,0.6430824520613214,0.7712972445737831,0.9541793890364508,0.9427946641622795,0.9226438775396673,0.9306808600862069,0.9301226156097828,0.9301311812464308,0.9512262864821912,0.9474285676494199,0.9446225058816686,0.9470958116539581,0.933628925656764,0.9194060476115276,0.9388220293896428,0.939931873882375,0.9540851826648558,0.4690440491900367,0.7413628353421959,0.5294724595380342,0.5929536119652536,0.030998343637928194,0.5350201651370159,0.5005244824629663,0.884911703129684,0.16359025589794385,0.9786854494469681,0.6620542659980793,0.6450688376485094,0.05601363467910758,0.9370040784756704,0.9453961658606707,0.9273477718333059,0.9433462245736415,0.22593195043516112,0.16907926083843172,0.10617483456807286,0.09903463966890802,0.13251399495546723,0.1490414698603315,0.4058900519998585,0.40886215123266445,0.9204627659189333,0.04647430455142976,0.07431239849584315,0.027376148073743334,0.035471972234155213,0.9150978411753883,0.937849808024807,0.8719430296197723,0.9098056498941149,0.2568382166440777,0.11118750358512886,0.09208766631481557,0.1348622669388604,0.13356488155980917,0.17352426723123304,0.8448699897276191,0.8314574012419351,0.8368292656234466,0.15533528625496823,0.08047417330120138,0.0024001008253127787,0.23367759394375365,0.18064273243913687,0.23004857393764744,4,2.366384812021326e-05,0.00011155814113814822,0.0017747886812312257,0.002966432311981843,0.0,0.0
